code,name,class,nature,parentCode,isDetailed,current,reconcilable,isBank,isCash,requiresThirdParty,requiresCostCenter,flowType,taxProfile,vatRate
1,ACTIVO  ,ASSET,D,,False,False,False,False,False,False,False,NONE,NA,
11,DISPONIBLE  ,ASSET,D,1,False,True,False,False,False,False,False,NONE,NA,
1105,CAJA  ,ASSET,D,11,False,True,False,False,True,False,False,NONE,NA,
110505,CAJA GENERAL  ,ASSET,D,1105,True,True,False,False,True,False,False,NONE,NA,
110510,CAJAS MENORES  ,ASSET,D,1105,True,True,False,False,True,False,False,NONE,NA,
110515,MONEDA EXTRANJERA  ,ASSET,D,1105,True,True,False,False,False,False,False,NONE,NA,
1110,BANCOS  ,ASSET,D,11,False,True,True,True,False,False,False,NONE,NA,
111005,MONEDA NACIONAL  ,ASSET,D,1110,True,True,False,False,False,False,False,NONE,NA,
111010,MONEDA EXTRANJERA  ,ASSET,D,1110,True,True,False,False,False,False,False,NONE,NA,
1115,REMESAS EN TRANSITO  ,ASSET,D,11,False,True,False,False,False,False,False,NONE,NA,
111505,MONEDA NACIONAL  ,ASSET,D,1115,True,True,False,False,False,False,False,NONE,NA,
111510,MONEDA EXTRANJERA  ,ASSET,D,1115,True,True,False,False,False,False,False,NONE,NA,
1120,CUENTAS DE AHORRO  ,ASSET,D,11,False,True,False,False,False,False,False,NONE,NA,
112005,BANCOS  ,ASSET,D,1120,True,True,True,True,False,False,False,NONE,NA,
112010,CORPORACIONES DE AHORRO Y VIVIENDA   ,ASSET,D,1120,True,True,False,False,False,False,False,NONE,NA,
112015,ORGANISMOS COOPERATIVOS FINANCIEROS  ,ASSET,D,1120,True,True,False,False,False,False,False,NONE,NA,
1125,FONDOS  ,ASSET,D,11,False,True,False,False,False,False,False,NONE,NA,
112505,ROTATORIOS MONEDA NACIONAL  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
112510,ROTATORIOS MONEDA EXTRANJERA  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
112515,ESPECIALES MONEDA NACIONAL  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
112520,ESPECIALES MONEDA EXTRANJERA  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
112525,DE AMORTIZACION MONEDA NACIONAL  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
112530,DE AMORTIZACION MONEDA EXTRANJERA  ,ASSET,D,1125,True,True,False,False,False,False,False,NONE,NA,
12,INVERSIONES  ,ASSET,D,1,False,True,False,False,False,False,False,NONE,NA,
1205,ACCIONES  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
120505,"AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA  ",ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120510,PESCA  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120515,EXPLOTACION DE MINAS Y CANTERAS  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120520,INDUSTRIA MANUFACTURERA  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120525,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA  ",ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120530,CONSTRUCCION  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120535,COMERCIO AL POR MAYOR Y AL POR MENOR  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120540,HOTELES Y RESTAURANTES  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120545,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES  ",ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120550,ACTIVIDAD FINANCIERA  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120555,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ",ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120560,ENSEÑANZA  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120565,SERVICIOS SOCIALES Y DE SALUD  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120570,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, ",ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
120599,AJUSTES POR INFLACION  ,ASSET,D,1205,True,True,False,False,False,False,False,NONE,NA,
1210,CUOTAS O PARTES DE INTERES SOCIAL  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
121005,"AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA  ",ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121010,PESCA  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121015,EXPLOTACION DE MINAS Y CANTERAS  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121020,INDUSTRIA MANUFACTURERA  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121025,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA  ",ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121030,CONSTRUCCION  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121035,COMERCIO AL POR MAYOR Y AL POR MENOR  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121040,HOTELES Y RESTAURANTES  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121045,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES  ",ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121050,ACTIVIDAD FINANCIERA  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121055,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ",ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121060,ENSEÑANZA  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121065,SERVIC IOS SOCIALES Y DE SALUD  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121070,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, ",ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
121099,AJUSTES POR INFLACION  ,ASSET,D,1210,True,True,False,False,False,False,False,NONE,NA,
1215,BONOS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
121505,BONOS PUBLICOS MONEDA NACIONAL  ,ASSET,D,1215,True,True,False,False,False,False,False,NONE,NA,
121510,BONOS PUBLICOS MONEDA EXTRANJERA  ,ASSET,D,1215,True,True,False,False,False,False,False,NONE,NA,
121515,BONOS ORDINARIOS  ,ASSET,D,1215,True,True,False,False,False,False,False,NONE,NA,
121520,BONOS CONVERTIBLES EN ACCIONES  ,ASSET,D,1215,True,True,False,False,False,False,False,NONE,NA,
121595,OTROS  ,ASSET,D,1215,True,True,False,False,False,False,False,NONE,NA,
1220,CEDULAS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
122005,CEDULAS DE CAPITALIZACION  ,ASSET,D,1220,True,True,False,False,False,False,False,NONE,NA,
122010,CEDULAS HIPOTECARIAS  ,ASSET,D,1220,True,True,False,False,False,False,False,NONE,NA,
122015,CEDULAS DE INVERSION  ,ASSET,D,1220,True,True,False,False,False,False,False,NONE,NA,
122095,OTRAS  ,ASSET,D,1220,True,True,False,False,False,False,False,NONE,NA,
1225,CERTIFICADOS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
122510,CERTIFICADOS DE DEPOSITO DE AHORRO  ,ASSET,D,1225,True,True,False,False,False,False,False,NONE,NA,
122520,CERTIFICADOS DE CAMBIO  ,ASSET,D,1225,True,True,False,False,False,False,False,NONE,NA,
122525,CERTIFICADOS CAFETEROS VALORIZABLES  ,ASSET,D,1225,True,True,False,False,False,False,False,NONE,NA,
122540,CERTIFICADOS DE DESARROLLO TURISTICO  ,ASSET,D,1225,True,True,False,False,False,False,False,NONE,NA,
122595,OTROS  ,ASSET,D,1225,True,True,False,False,False,False,False,NONE,NA,
1230,PAPELES COMERCIALES  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
12300,5  EMPRESAS COMERCIALES  ,ASSET,D,,False,True,False,False,False,False,False,NONE,NA,
123010,EMPRESAS INDUSTRIALES  ,ASSET,D,1230,True,True,False,False,False,False,False,NONE,NA,
123015,EMPRESAS DE SERVICIOS  ,ASSET,D,1230,True,True,False,False,False,False,False,NONE,NA,
1235,TITULOS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
123505,TITULOS DE DESARROLLO AGROPECUARIO  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123510,TITULOS CANJEABLES POR CERTIFICADOS DE CAMBIO  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123520,TITULOS DE PARTICIPACION  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123525,TITULOS DE CREDITO DE FOMENTO  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123545,TITULOS ENERGETICOS DE RENTABILIDAD CRECIENTE ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123555,TITULOS FINANCIEROS INDUSTRIALES Y COMERCIALES  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123560,TESOROS  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123565,TITULOS DE DEVOLUCION DE IMPUESTOS NACIONALES ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123570,TITUL OS INMOBILIARIOS  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
123595,OTROS  ,ASSET,D,1235,True,True,False,False,False,False,False,NONE,NA,
1240,ACEPTACIONES BANCARIAS O FINANCIERAS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
124005,BANCOS COMERCIALES  ,ASSET,D,1240,True,True,True,True,False,False,False,NONE,NA,
124010,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL  ,ASSET,D,1240,True,True,False,False,False,False,False,NONE,NA,
124015,CORPORACIONES FINANCIERAS  ,ASSET,D,1240,True,True,False,False,False,False,False,NONE,NA,
124095,OTRAS  ,ASSET,D,1240,True,True,False,False,False,False,False,NONE,NA,
1245,DERECHOS FIDUCIARIOS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
124505,FIDEICOMISOS DE INVERSION MONEDA NACIONAL  ,ASSET,D,1245,True,True,False,False,False,False,False,NONE,NA,
124510,FIDEICOMISOS DE INVERSION MONEDA EXTRANJERA  ,ASSET,D,1245,True,True,False,False,False,False,False,NONE,NA,
1250,DERECHOS DE RECOMPRA DE INVERSIONES NEGOCIADAS ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
125005,ACCIONES  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125010,CUOTAS O PARTES DE INTERES SOCIAL  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125015,BONOS  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125020,CEDULAS  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125025,CERTIFICADOS  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125030,PAPELES COMERCIALES  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125035,TITULOS  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125040,ACEPTACIONES BANCARIAS O FINANCIERAS125095OTROS  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
125099,AJUSTES POR INFLACION  ,ASSET,D,1250,True,True,False,False,False,False,False,NONE,NA,
1255,OBLIGATORIAS  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
125505,BONOS DE FINANCIAMIENTO ESPECIAL  ,ASSET,D,1255,True,True,False,False,False,False,False,NONE,NA,
125510,BONOS DE FINANCIAMIENTO PRESUPUESTAL  ,ASSET,D,1255,True,True,False,False,False,False,False,NONE,NA,
125515,BONOS PARA DESARROLLO SOCIAL Y SEGURIDAD INTERNA ,ASSET,D,1255,True,True,False,False,False,False,False,NONE,NA,
125595,OTRAS  ,ASSET,D,1255,True,True,False,False,False,False,False,NONE,NA,
1260,CUENTAS EN PARTICIPACION  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
126098,126099  AJUSTES POR INFLACION  ,ASSET,D,1260,True,True,False,False,False,False,False,NONE,NA,
1295,OTRAS INVERSIONES  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
129505,APORTES EN COOPERATIVAS  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
129510,DERECHOS EN CLUBES SOCIALES  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,NA,
129515,ACCIONES O DERECHOS EN CLUBES DEPORTIVOS  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,NA,
129520,BONOS EN COLEGIOS  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,NA,
129595,DIVERSAS  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,NA,
129599,AJUSTES POR INFLACION  ,ASSET,D,1295,True,True,False,False,False,False,False,NONE,NA,
1299,PROVISIONES  ,ASSET,D,12,False,True,False,False,False,False,False,NONE,NA,
129905,ACCIONES  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129910,CUOTAS O PARTES DE INTERES SOCIAL  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129915,BONOS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129920,CEDULAS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129925,CERTIFICADOS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129930,PAPELES COMERCIALES  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129935,TITULOS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129940,ACEPTACIONES BANCARIAS O FINANCIERAS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129945,DERECHOS FIDUCIARIOS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129950,DERECHOS DE RECOMPRA DE INVERSIONES NEGOCIADAS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129955,OBLIGATORIAS  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129960,CUENTAS EN PARTICIPACION  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
129995,OTRAS INVERSIONES  ,ASSET,D,1299,True,True,False,False,False,False,False,NONE,NA,
13,DEUDORES  ,ASSET,D,1,False,True,False,False,False,True,False,AR,NA,
1305,CLIENTES  ,ASSET,D,13,False,True,True,False,False,True,False,AR,NA,
130505,NACIONALES  ,ASSET,D,1305,True,True,False,False,False,False,False,NONE,NA,
130510,DEL EXTERIOR  ,ASSET,D,1305,True,True,False,False,False,False,False,NONE,NA,
130515,DEUDORES DEL SISTEMA  ,ASSET,D,1305,True,True,False,False,False,True,False,AR,NA,
1310,CUENTAS CORRIENTES COMERCIALES  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
131005,CASA MATRIZ  ,ASSET,D,1310,True,True,False,False,False,False,False,NONE,NA,
131010,COMPAÑIAS VINCULADAS  ,ASSET,D,1310,True,True,False,False,False,False,False,NONE,NA,
131015,ACCIONISTAS O SOCIOS  ,ASSET,D,1310,True,True,False,False,False,False,False,NONE,NA,
131020,PARTICULARES  ,ASSET,D,1310,True,True,False,False,False,False,False,NONE,NA,
131095,OTRAS  ,ASSET,D,1310,True,True,False,False,False,False,False,NONE,NA,
1315,CUENTAS POR COBRAR A CASA MATRIZ  ,ASSET,D,13,False,True,True,False,False,True,False,AR,NA,
131505,VENTAS  ,ASSET,D,1315,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
131510,PAGOS A NOMBRE DE CASA MATRIZ  ,ASSET,D,1315,True,True,False,False,False,False,False,NONE,NA,
131515,VALORES RECIBIDOS POR CASA MATRIZ  ,ASSET,D,1315,True,True,False,False,False,False,False,NONE,NA,
131520,PRESTAMOS  ,ASSET,D,1315,True,True,False,False,False,False,False,NONE,NA,
1320,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS  ,ASSET,D,13,False,True,True,False,False,True,False,AR,NA,
132005,FILIALES  ,ASSET,D,1320,True,True,False,False,False,False,False,NONE,NA,
132010,SUBSIDIARIAS  ,ASSET,D,1320,True,True,False,False,False,False,False,NONE,NA,
132015,SUCURSALES  ,ASSET,D,1320,True,True,False,False,False,False,False,NONE,NA,
1323,CUENTAS POR COBRAR  A DIRECTORES  ,ASSET,D,13,False,True,True,False,False,True,False,AR,NA,
132301,A ,ASSET,D,1323,True,True,False,False,False,False,False,NONE,NA,
1325,CUENTA S POR COBRAR A SOCIOS Y ACCIONISTAS  ,ASSET,D,13,False,True,False,False,False,False,False,AR,NA,
132505,A SOCIOS  ,ASSET,D,1325,True,True,False,False,False,False,False,NONE,NA,
132510,A ACCIONISTAS  ,ASSET,D,1325,True,True,False,False,False,False,False,NONE,NA,
1328,APORTES POR COBRAR  ,ASSET,D,13,False,True,False,False,False,False,False,AR,NA,
132898,1330  ANTICIPOS Y AVANCES  ,ASSET,D,1328,True,True,False,False,False,False,False,NONE,NA,
133005,A PROVEEDORES  ,ASSET,D,1330,True,True,True,False,False,True,False,AP,NA,
133010,A CONTRATISTAS  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
133015,A TRABAJADORES  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
133020,A AGENTES  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
133025,A CONCESIONARIOS  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
133030,DE ADJUDICACIONES  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
133095,133099  OTROS  ,ASSET,D,1330,True,True,False,False,False,False,False,NONE,NA,
1332,CUENTAS DE OPERACION CONJUNTA  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
1335,DEPOSITOS  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
133505,PARA IMPORTACIONES  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133510,PARA SERVICIOS  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133515,PARA CONTRATOS  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133520,PARA RESPONSABILIDADES  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133525,PARA JUICIOS EJECUTIVOS  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133530,"PARA ADQUISICION DE ACCIONES, CUOTAS O DERECHOS ",ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133535,EN GARANTIA  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
133595,OTROS  ,ASSET,D,1335,True,True,False,False,False,False,False,NONE,NA,
1340,PROMESAS DE COMPRA VENTA  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
134005,DE BIENES RAICES  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134010,DE MAQUINARIA Y EQUIPO  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134015,DE FLOTA Y EQUIPO DE TRANSPORTE  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134020,DE FLOTA Y EQUIPO AEREO  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134025,DE FLOTA Y EQUIPO FERREO  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134035,DE SEMOVIENTES  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
134095,DE OTROS BIENES  ,ASSET,D,1340,True,True,False,False,False,False,False,NONE,NA,
1345,INGRESOS POR COBRAR  ,ASSET,D,13,False,True,False,False,False,False,False,AR,NA,
134510,INTERESES  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
134515,COMISIONES  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
134520,HONORARIOS  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
134525,SERVICIOS  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
134530,ARRENDAMIENTOS  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
134535,CERT POR COBRAR  ,ASSET,D,1345,True,True,False,False,False,False,False,AR,NA,
134595,OTROS  ,ASSET,D,1345,True,True,False,False,False,False,False,NONE,NA,
1350,RETENCION SOBRE CONTRATOS  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
135005,DE CONSTRUCCION  ,ASSET,D,1350,True,True,False,False,False,False,False,NONE,NA,
135010,DE PRESTACION DE SERVICIOS  ,ASSET,D,1350,True,True,False,False,False,False,False,NONE,NA,
135095,OTROS  ,ASSET,D,1350,True,True,False,False,False,False,False,NONE,NA,
1355,ANTICIPO DE IMPUESTOS Y CONTRIBUCIONES O SALDOS A ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
135505,ANTICIPO DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135510,ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135515,RETENCION EN LA FUENTE  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135517,IMPUESTO A LAS VENTAS RETENIDO  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
135518,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135520,SOBRANTES EN L IQUIDACION PRIVADA DE IMPUESTOS  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
135525,CONTRIBUCIONES  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135530,IMPUESTOS DESCONTABLES  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
135595,OTROS  ,ASSET,D,1355,True,True,False,False,False,False,False,NONE,NA,
1360,RECLAMACIONES  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
136005,A COMPAÑIAS ASEGURADORAS  ,ASSET,D,1360,True,True,False,False,False,False,False,NONE,NA,
136010,A TRANSPORTADORES  ,ASSET,D,1360,True,True,False,False,False,False,False,NONE,NA,
136015,POR TIQUETES AEREOS  ,ASSET,D,1360,True,True,False,False,False,False,False,NONE,NA,
136095,OTRAS  ,ASSET,D,1360,True,True,False,False,False,False,False,NONE,NA,
1365,CUENTAS POR  COBRAR A TRABAJADORES  ,ASSET,D,13,False,True,False,False,False,False,False,AR,NA,
136505,VIVIENDA  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136510,VEHICULOS  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136515,EDUCACION  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136520,"MEDICOS, ODONTOLOGICOS Y SIMILARES  ",ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136525,CALAMIDAD DOMESTICA  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136530,RESPONSABILIDADES  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
136595,OTROS  ,ASSET,D,1365,True,True,False,False,False,False,False,NONE,NA,
1370,PRESTAMOS A PARTICULARES  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
137005,CON GARANTIA REAL  ,ASSET,D,1370,True,True,False,False,False,False,False,NONE,NA,
137010,CON GARANTIA PERSONAL  ,ASSET,D,1370,True,True,False,False,False,False,False,NONE,NA,
1380,DEUDORES VARIOS  ,ASSET,D,13,False,True,False,False,False,True,False,AR,NA,
138005,DEPOSITARIOS  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
138010,COMISIONISTAS DE BOLSAS  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
138015,FONDO DE INVERSION  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
138020,CUENTAS POR COBRAR DE TERCEROS  ,ASSET,D,1380,True,True,True,False,False,True,False,AR,NA,
138025,PAGOS POR CUENTA DE TERCEROS  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
138030,FONDOS DE INVERSION SOCIAL  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
138095,OTROS  ,ASSET,D,1380,True,True,False,False,False,False,False,NONE,NA,
1385,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA  ,ASSET,D,13,False,True,False,False,False,False,False,NONE,NA,
138598,1390  DEUDAS DE DIFICIL COBRO  ,ASSET,D,1385,True,True,False,False,False,False,False,NONE,NA,
139098,1399  PROVISIONES  ,ASSET,D,1390,True,True,False,False,False,False,False,NONE,NA,
139905,CLIENTES  ,ASSET,D,1399,True,True,True,False,False,True,False,AR,NA,
139910,CUENTAS CORRIENTES COMERCIALES  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139915,CUENTAS POR COBRAR A CASA MATRIZ  ,ASSET,D,1399,True,True,True,False,False,True,False,AR,NA,
139920,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS  ,ASSET,D,1399,True,True,True,False,False,True,False,AR,NA,
139925,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS  ,ASSET,D,1399,True,True,True,False,False,True,False,AR,NA,
139930,ANTICIPOS Y AVANCES  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139932,CUENTAS DE OPERACION CONJUNTA  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139935,DEPOSITOS  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139940,PROMESAS DE COMPRA VENTA  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
139945,INGRESOS POR COBRAR  ,ASSET,D,1399,True,True,False,False,False,False,False,AR,NA,
139950,RETENCION SOBRE CONTRATOS  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139955,RECLAMACIONES  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139960,CUENTAS POR COBRAR A TRABAJADORES  ,ASSET,D,1399,True,True,True,False,False,True,False,AR,NA,
139965,PRESTAMOS A PARTICULARES  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
139975,DEUDORES VARIOS  ,ASSET,D,1399,True,True,False,False,False,True,False,AR,NA,
139980,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA  ,ASSET,D,1399,True,True,False,False,False,False,False,NONE,NA,
14,INVENTARIOS  ,ASSET,D,1,False,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
1405,MATERIAS PRIMAS  ,ASSET,D,14,False,True,False,False,False,False,False,NONE,NA,
140598,140599  AJUSTES POR INFLACION  ,ASSET,D,1405,True,True,False,False,False,False,False,NONE,NA,
1410,PRODUCTOS EN PROCESO  ,ASSET,D,14,False,True,False,False,False,False,False,NONE,NA,
141098,141099  AJUSTES POR INFLACION  ,ASSET,D,1410,True,True,False,False,False,False,False,NONE,NA,
1415,OBRAS DE CONSTRUCCION EN CURSO  ,ASSET,D,14,False,True,False,False,False,False,False,NONE,NA,
141598,141599  AJUSTES POR INFLACION  ,ASSET,D,1415,True,True,False,False,False,False,False,NONE,NA,
1417,OBRAS DE URBANISMO  ,ASSET,D,14,False,True,False,False,False,False,False,NONE,NA,
141798,141799  AJUSTES POR INFLACION  ,ASSET,D,1417,True,True,False,False,False,False,False,NONE,NA,
